"STATION","NAME","DATE","AWND","TAVG"
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-01-30",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-01-31",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-02-01",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-02-02",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-02-03",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-02-05",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-02-06",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-03",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-07",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-08",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-09",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-10",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-11",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-12",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-13",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-14",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-15",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-16",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-17",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-18",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-19",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-20",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-21",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-22",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-23",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-26",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-27",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-28",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-29",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-30",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-03-31",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-01",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-02",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-03",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-04",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-05",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-06",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-07",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-08",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-09",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-10",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-11",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-12",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-13",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-14",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-15",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-16",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-17",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-18",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-19",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-20",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-21",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-22",,
"US1NYSY0012","DUNDEE 5.7 ESE, NY US","2020-04-23",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-01",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-02",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-04",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-05",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-06",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-07",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-08",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-09",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-10",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-11",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-13",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-14",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-15",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-16",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-19",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-20",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-21",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-22",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-23",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-24",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-25",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-26",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-27",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-28",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-29",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-30",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-01-31",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-01",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-02",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-03",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-04",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-05",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-06",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-07",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-08",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-09",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-10",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-11",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-12",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-13",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-14",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-15",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-16",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-17",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-18",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-19",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-20",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-21",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-22",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-23",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-24",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-25",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-26",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-27",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-28",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-02-29",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-02",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-03",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-05",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-06",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-07",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-08",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-09",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-10",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-11",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-12",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-13",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-14",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-15",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-16",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-17",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-18",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-19",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-20",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-21",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-24",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-25",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-26",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-27",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-28",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-29",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-30",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-03-31",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-01",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-02",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-03",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-04",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-05",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-06",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-07",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-08",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-09",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-10",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-11",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-12",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-13",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-14",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-15",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-16",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-17",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-18",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-19",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-20",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-21",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-22",,
"US1NYSY0011","DUNDEE 6.2 E, NY US","2020-04-23",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-02",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-03",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-06",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-07",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-08",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-09",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-10",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-11",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-12",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-13",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-14",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-15",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-16",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-17",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-20",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-21",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-22",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-23",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-24",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-25",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-27",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-28",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-29",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-30",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-01-31",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-03",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-04",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-05",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-06",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-07",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-10",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-11",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-12",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-13",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-14",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-15",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-16",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-17",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-18",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-19",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-20",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-21",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-22",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-23",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-24",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-25",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-26",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-27",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-02-28",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-02",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-03",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-04",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-05",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-06",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-07",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-08",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-09",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-10",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-11",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-12",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-13",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-14",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-15",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-16",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-17",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-18",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-19",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-20",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-21",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-22",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-23",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-24",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-25",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-26",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-27",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-28",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-29",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-30",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-03-31",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-02",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-07",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-08",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-10",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-14",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-17",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-18",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-19",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-21",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-22",,
"USC00300608","BENNETTS BRIDGE, NY US","2020-04-23",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-01",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-04",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-05",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-06",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-11",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-12",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-17",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-19",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-20",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-25",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-26",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-27",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-28",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-01-29",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-02",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-03",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-06",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-07",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-08",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-09",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-10",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-11",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-13",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-14",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-18",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-19",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-26",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-27",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-28",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-02-29",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-03",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-04",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-07",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-10",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-11",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-13",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-17",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-18",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-19",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-20",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-21",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-23",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-24",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-27",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-29",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-03-31",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-01",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-02",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-03",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-04",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-05",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-08",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-09",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-10",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-11",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-13",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-14",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-16",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-18",,
"US1NYCM0010","VAN ETTEN 0.3 ENE, NY US","2020-04-22",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-01",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-02",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-03",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-04",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-05",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-06",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-07",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-08",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-09",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-10",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-11",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-12",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-13",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-14",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-15",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-16",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-17",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-18",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-19",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-20",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-21",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-22",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-23",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-24",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-25",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-26",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-27",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-28",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-29",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-30",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-01-31",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-01",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-02",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-03",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-04",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-05",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-06",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-07",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-08",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-09",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-10",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-11",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-12",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-13",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-14",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-15",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-16",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-17",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-18",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-19",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-20",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-21",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-22",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-23",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-24",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-25",,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","2020-02-26",,
"US1NYCM0017","PINE CITY 3.1 SE, NY US","2020-01-01",,
"US1NYCM0017","PINE CITY 3.1 SE, NY US","2020-01-04",,
"US1NYCM0017","PINE CITY 3.1 SE, NY US","2020-01-06",,
"US1NYCM0017","PINE CITY 3.1 SE, NY US","2020-01-08",,
"US1NYCM0017","PINE CITY 3.1 SE, NY US","2020-01-09",,
"US1NYCM0017","PINE CITY 3.1 SE, NY US","2020-01-15",,
"US1NYCM0017","PINE CITY 3.1 SE, NY US","2020-01-16",,
